model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
5,2018,11000,1,10577,4,145,58.9,1.0
2,2018,14600,1,14730,4,145,54.3,1.0
6,2017,11295,1,5063,4,20,61.4,1.0
5,2017,9295,1,16129,4,145,65.7,1.0
5,2017,9295,1,16182,4,0,65.7,1.0
9,2017,11000,1,45435,4,150,54.3,1.0
5,2013,7500,1,47093,4,0,65.7,1.0
5,2017,12500,1,33830,4,150,47.9,1.6
5,2020,17000,1,627,4,145,54.3,1.0
0,2015,8500,1,27501,4,30,57.7,1.0
2,2016,10000,1,16602,4,125,52.3,1.0
14,2020,20000,1,10,0,145,65.7,2.0
8,2017,18200,2,46761,0,145,52.3,2.0
6,2014,6770,1,60852,4,30,56.5,1.0
6,2017,12790,1,3184,0,145,74.3,1.5
6,2018,12350,2,5315,4,145,51.4,1.0
5,2016,9180,1,22762,4,0,65.7,1.0
13,2017,16540,1,16490,4,145,45.6,1.5
12,2019,9490,1,2000,4,150,48.7,1.2
5,2016,9990,1,53000,4,145,47.9,1.6
1,2018,12890,1,12100,0,145,58.9,1.5
13,2015,13890,1,30500,0,145,54.3,2.0
5,2018,9750,1,17766,4,145,65.7,1.0
5,2018,9500,1,10932,4,145,64.2,1.1
5,2018,9600,1,22167,4,145,65.7,1.0
5,2018,11500,1,11000,4,145,65.7,1.0
5,2017,9250,1,21299,4,145,65.7,1.0
5,2017,9700,1,13449,4,145,65.7,1.0
5,2018,10000,1,9489,4,145,65.7,1.0
2,2019,17600,0,2014,4,145,45.6,1.0
2,2018,12129,1,25552,4,145,54.3,1.0
13,2018,18400,1,11500,0,145,54.3,1.5
5,2019,13900,1,11805,4,145,55.4,1.0
6,2019,25000,1,1841,4,145,34.5,2.3
18,2019,23400,1,14082,0,145,54.3,2.0
2,2019,16500,0,65,4,145,45.6,1.0
3,2017,20700,1,20306,0,200,47.9,2.0
6,2017,10000,1,24951,0,145,74.3,1.5
1,2016,9000,0,41344,0,20,64.2,1.5
5,2018,11000,1,16888,4,145,65.7,1.0
13,2016,13490,0,25100,4,235,38.2,1.5
2,2019,14890,1,6700,0,145,64.2,1.5
6,2019,17490,1,12300,4,145,60.1,1.0
13,2019,20490,0,7500,4,145,31.0,1.5
2,2019,14490,1,6000,4,145,53.3,1.0
2,2020,17390,1,650,4,145,53.3,1.0
12,2017,7190,1,15650,4,145,57.7,1.2
6,2019,19490,1,500,4,145,47.9,1.0
15,2016,28490,0,18500,4,570,23.5,5.0
6,2013,6000,0,44000,4,165,44.1,1.6
5,2015,7250,1,32782,4,0,65.7,1.0
2,2016,9189,1,17643,4,125,52.3,1.0
6,2018,15789,1,8459,4,145,51.4,1.5
6,2016,11989,0,25913,4,145,46.3,1.5
1,2016,7689,1,65569,0,20,68.9,1.5
6,2016,9489,1,16160,4,20,60.1,1.0
21,2017,19989,1,37950,0,145,44.1,2.0
5,2015,6989,1,48612,4,0,65.7,1.0
13,2017,15265,1,19333,0,145,54.3,2.0
13,2015,13695,1,30466,0,145,54.3,2.0
5,2018,10700,1,8015,4,145,55.4,1.1
5,2017,9900,1,10385,4,0,65.7,1.0
5,2019,13450,1,9223,4,145,58.9,1.0
18,2017,16200,2,54371,0,125,52.3,2.0
6,2019,17000,1,6337,4,145,58.9,1.0
5,2017,9300,1,19710,4,0,65.7,1.0
2,2019,18990,2,1592,4,145,48.7,1.0
5,2017,8495,1,23985,4,125,54.3,1.2
2,2018,13995,1,12830,4,145,54.3,1.0
5,2019,17995,1,2744,4,145,60.1,1.0
6,2018,11995,1,16246,4,145,61.4,1.0
5,2016,8495,1,22969,4,0,65.7,1.0
5,2017,9495,1,15354,4,145,65.7,1.0
6,2016,9995,1,35286,0,0,74.3,1.5
6,2019,27995,1,9125,4,150,34.5,2.3
5,2013,7495,2,38000,4,150,47.9,1.6
5,2018,12495,1,22980,4,150,58.9,1.0
5,2018,10995,1,3105,4,145,65.7,1.0
13,2018,17995,1,12660,0,145,54.3,1.5
2,2017,10495,1,29750,4,125,52.3,1.0
13,2018,19795,1,16112,0,150,39.2,2.0
5,2018,9995,1,10181,4,150,64.2,1.1
5,2018,11995,1,17519,4,150,65.7,1.0
13,2017,15995,1,11156,0,150,54.3,2.0
5,2018,11295,1,29923,4,150,62.8,1.0
6,2017,11495,1,13459,4,145,60.1,1.0
3,2017,19650,1,27096,0,160,48.7,2.0
12,2017,8300,1,15629,4,145,57.7,1.2
2,2019,17500,1,5294,4,145,51.4,1.0
5,2017,9350,1,22471,4,125,54.3,1.2
2,2019,16500,1,4811,4,145,51.4,1.0
5,2017,9950,1,19147,4,0,65.7,1.0
5,2017,9950,1,17300,4,0,65.7,1.0
6,2017,11700,1,18479,4,20,60.1,1.0
5,2013,6500,1,44000,4,0,65.7,1.0
2,2017,11995,1,12266,4,125,52.3,1.0
6,2017,11495,1,20958,4,145,60.1,1.0
6,2018,16495,1,24344,4,145,60.1,1.0
6,2018,18795,1,12589,4,145,41.5,2.0
5,2015,9800,1,18136,0,0,88.3,1.5
13,2019,20000,1,1801,0,145,38.2,2.0
1,2018,12000,1,11101,4,145,44.1,1.6
5,2018,10500,1,27822,4,145,65.7,1.0
5,2016,9500,1,35270,4,20,62.8,1.0
5,2016,7000,1,58500,4,125,54.3,1.2
14,2019,20000,1,29,0,145,65.7,2.0
14,2019,20000,1,31,0,145,65.7,2.0
14,2019,20000,1,10,0,145,65.7,2.0
0,2013,6272,1,54321,4,30,57.7,1.0
2,2017,10450,1,9335,4,145,52.3,1.0
5,2019,13000,1,8307,4,145,58.9,1.0
5,2019,15000,1,7315,4,150,55.4,1.0
5,2018,10995,1,17135,4,145,65.7,1.0
1,2017,10995,1,36185,0,145,68.9,1.5
5,2017,8295,1,21783,4,150,54.3,1.2
5,2018,10295,1,13800,4,150,65.7,1.0
5,2018,9495,1,15835,4,150,64.2,1.1
6,2017,9995,1,14716,4,145,61.4,1.0
6,2019,17995,1,5668,4,145,58.9,1.0
6,2018,12995,1,14233,4,145,57.7,1.0
16,2020,21495,1,1543,4,145,50.4,1.0
5,2020,19995,1,1732,4,145,55.4,1.0
6,2020,19995,1,130,4,145,58.9,1.0
6,2017,11995,1,22081,0,0,74.3,1.5
6,2018,12020,1,10020,4,145,60.1,1.0
13,2015,11495,1,67709,0,145,54.3,2.0
6,2017,12795,2,10106,4,145,51.4,1.0
5,2018,12395,1,6128,4,145,65.7,1.0
6,2016,9495,1,9750,4,20,60.1,1.0
13,2013,10495,2,50000,0,200,45.6,2.0
0,2016,9350,2,13144,4,160,44.1,1.6
3,2017,19695,2,42100,0,150,47.9,2.0
13,2016,15975,0,24300,4,235,38.2,1.5
6,2018,15475,0,15751,0,145,67.3,1.5
8,2017,18490,1,34206,0,125,56.5,2.0
2,2017,9300,2,62152,4,160,44.8,1.5
9,2017,11400,1,22648,4,30,54.3,1.0
6,2017,10000,1,17753,4,20,60.1,1.0
5,2015,7900,1,20690,4,0,65.7,1.0
14,2015,10700,1,29980,0,0,78.5,1.5
13,2017,16400,1,18487,0,125,60.1,2.0
0,2017,9500,1,29679,4,150,55.4,1.0
6,2017,10340,1,31767,4,145,60.1,1.0
6,2017,10975,1,24035,4,150,60.1,1.0
5,2018,10475,1,14100,4,150,65.7,1.0
16,2020,22975,1,3000,4,145,50.4,1.0
5,2019,11975,1,6752,4,145,55.4,1.1
13,2017,17475,1,33800,0,145,54.3,2.0
6,2017,17475,1,24550,0,20,67.3,2.0
5,2017,11475,1,20160,4,145,65.7,1.0
6,2019,18975,1,6200,4,145,49.6,1.0
5,2016,9475,2,20761,4,30,57.7,1.0
6,2016,7700,1,64918,0,0,74.3,1.5
13,2017,15590,2,17776,0,145,58.9,1.5
12,2018,7695,1,30495,4,145,57.7,1.2
5,2017,10995,1,21473,4,145,65.7,1.0
6,2018,12695,1,10908,4,145,60.1,1.0
5,2017,10750,2,42340,4,145,54.3,1.0
5,2017,7290,1,52530,4,0,65.7,1.0
5,2013,5490,1,45740,4,30,54.3,1.2
5,2018,10100,1,28750,4,145,65.7,1.0
5,2018,9860,1,31789,4,150,65.7,1.0
5,2018,11580,1,26950,4,145,56.5,1.0
5,2018,9440,1,24456,4,145,65.7,1.0
5,2016,8600,1,15504,4,0,65.7,1.0
6,2017,10460,1,40412,0,145,74.3,1.5
6,2018,13195,1,15010,0,145,74.3,1.5
5,2017,10195,2,16285,4,0,57.7,1.0
5,2018,12995,1,26900,0,145,88.3,1.5
0,2015,7295,1,40981,4,30,55.4,1.0
5,2018,16495,1,7675,4,145,55.4,1.0
5,2018,13695,1,11172,4,145,58.9,1.0
6,2019,18995,1,11994,4,145,60.1,1.0
13,2019,19995,1,17522,0,145,47.9,2.0
5,2018,11995,1,25257,4,145,65.7,1.0
13,2017,14795,1,20409,4,145,45.6,1.5
2,2017,10795,1,13383,4,145,52.3,1.0
14,2019,12625,1,9754,0,150,65.7,2.0
6,2018,12995,1,33019,0,145,74.3,1.5
6,2017,11795,1,12260,4,145,60.1,1.0
5,2018,9995,1,4651,4,145,64.2,1.1
5,2019,13995,1,24022,0,145,58.9,1.5
5,2018,12995,1,13510,0,145,60.1,1.5
5,2018,13195,1,10928,4,145,58.9,1.0
13,2017,13995,1,28978,0,145,60.1,2.0
6,2018,18495,1,12446,4,145,41.5,2.0
6,2017,11195,2,31648,0,145,74.3,1.5
14,2019,24195,2,3606,0,145,47.1,2.0
6,2019,15595,1,5257,4,145,58.9,1.0
2,2018,14695,1,10038,4,145,52.3,1.0
2,2018,14995,2,14902,4,145,45.6,1.0
6,2019,27975,1,5000,4,145,34.5,2.3
5,2014,5960,1,53250,4,30,54.3,1.2
9,2017,9990,1,27800,0,30,64.2,1.5
5,2017,11975,1,20160,4,150,65.7,1.0
5,2018,9627,1,25940,4,150,56.5,1.0
6,2015,7810,1,66990,0,0,74.3,1.5
5,2017,10000,1,11720,4,145,65.7,1.0
5,2019,12475,1,6752,4,145,55.4,1.1
12,2019,10975,1,4500,4,145,47.9,1.2
5,2018,13475,1,6405,4,145,61.4,1.0
5,2018,11450,1,19280,4,145,56.5,1.0
5,2013,5990,1,26793,4,30,54.3,1.2
1,2016,9077,0,22910,0,20,64.2,1.5
5,2013,7568,1,17490,0,0,78.5,1.6
6,2019,16295,1,6065,4,145,60.1,1.0
13,2016,10995,1,28419,0,125,60.1,2.0
6,2015,8695,1,39394,4,20,60.1,1.0
13,2018,16795,1,19211,0,145,64.2,1.5
5,2017,8995,1,24195,4,150,64.2,1.1
13,2017,15495,1,14565,0,150,64.2,1.5
5,2019,15695,1,5903,4,150,55.4,1.0
5,2017,9795,1,33105,4,150,65.7,1.0
5,2016,7995,1,55132,4,0,65.7,1.0
13,2018,16995,1,22770,4,150,45.6,1.5
2,2018,13225,1,9000,4,145,54.3,1.0
5,2019,12000,1,12201,4,145,56.5,1.0
5,2018,10900,1,25000,4,145,65.7,1.0
2,2017,14725,1,45126,0,150,60.1,1.0
13,2017,12735,1,41600,0,150,60.1,2.0
5,2018,12375,1,10573,4,150,65.7,1.0
18,2016,15800,1,29246,0,125,56.5,2.0
5,2016,9700,1,16501,4,20,62.8,1.0
5,2019,14500,1,4372,4,150,56.5,1.0
6,2018,13495,1,22279,4,145,57.7,1.0
2,2019,15295,1,18233,4,145,53.3,1.0
5,2018,12795,1,8575,4,145,56.5,1.0
5,2014,7995,1,9873,4,30,54.3,1.2
6,2017,17995,1,11432,4,145,41.5,2.0
6,2017,17295,1,21232,4,145,41.5,2.0
13,2017,14995,1,40526,0,125,60.1,2.0
6,2017,10895,1,21128,4,145,61.4,1.0
5,2018,16895,1,16895,4,145,40.3,1.5
6,2017,17495,1,25739,4,145,41.5,2.0
6,2020,23995,1,6102,4,145,60.1,1.0
2,2017,10995,1,12266,4,125,52.3,1.0
5,2017,9495,1,25533,4,145,65.7,1.0
5,2018,12995,1,16053,4,145,49.6,1.0
6,2017,10795,1,25000,4,145,61.4,1.0
6,2019,15695,1,18800,4,145,58.9,1.0
6,2018,11995,1,19036,4,145,60.1,1.0
5,2017,9495,1,33691,0,145,88.3,1.5
5,2018,9995,1,15202,4,145,64.2,1.1
6,2018,14495,1,9321,4,145,57.7,1.0
5,2014,7695,1,29840,4,30,54.3,1.2
5,2018,11695,1,14087,4,145,65.7,1.0
5,2018,12795,1,10419,4,145,65.7,1.0
13,2017,14495,1,28056,0,145,60.1,2.0
6,2015,6295,1,83467,4,20,61.4,1.0
5,2013,5295,1,70296,0,0,76.4,1.5
6,2019,17495,1,9080,4,145,49.6,1.0
6,2019,16995,1,8720,0,145,80.7,1.5
5,2019,16495,1,13491,4,145,58.9,1.0
5,2019,12495,1,13576,4,145,58.9,1.0
5,2019,15995,1,9867,4,145,58.9,1.0
6,2019,16995,1,12700,4,145,58.9,1.0
2,2019,17495,1,13342,4,145,51.4,1.0
6,2018,10195,1,32176,4,145,61.4,1.0
6,2018,13195,1,13518,4,145,57.7,1.0
5,2018,11295,1,3105,4,145,65.7,1.0
2,2017,11995,1,38307,4,150,53.3,1.0
13,2017,16295,1,26789,0,150,60.1,2.0
6,2017,16995,1,39684,0,150,67.3,2.0
5,2018,10595,1,20590,4,150,65.7,1.0
13,2017,13595,1,41907,0,150,60.1,2.0
13,2017,14795,1,25570,0,150,60.1,2.0
5,2016,7995,1,27267,4,125,54.3,1.2
5,2014,7995,1,69000,4,150,47.9,1.6
6,2017,15795,1,19948,0,20,67.3,2.0
18,2019,28995,1,5029,0,145,54.3,2.0
5,2019,14995,1,7166,4,145,56.5,1.0
6,2019,27995,1,9125,4,145,34.5,2.3
12,2019,9995,1,11891,4,145,47.9,1.2
6,2019,14100,1,20287,0,150,80.7,1.5
13,2016,12800,1,25617,0,125,60.1,2.0
2,2015,8000,1,33442,4,160,44.8,1.5
6,2018,16900,1,21931,4,150,41.5,2.0
12,2017,7500,1,14635,4,150,57.7,1.2
13,2018,15400,1,16134,0,150,60.1,2.0
5,2017,13200,1,7951,4,150,47.9,1.6
0,2013,6150,1,50000,4,30,57.7,1.0
5,2018,9495,1,10247,4,145,64.2,1.1
5,2018,13795,1,4430,4,145,62.8,1.0
5,2018,11995,1,6812,4,145,65.7,1.0
6,2017,11795,1,9616,4,145,61.4,1.0
5,2015,8495,1,12734,4,125,54.3,1.2
5,2017,9995,1,30324,4,145,65.7,1.0
6,2018,13295,1,22406,4,145,57.7,1.0
6,2019,15995,1,5452,4,145,58.9,1.0
6,2017,11495,1,13764,4,145,60.1,1.0
6,2017,10595,1,14716,4,145,61.4,1.0
6,2018,18695,1,12589,4,145,41.5,2.0
5,2018,14195,1,8923,4,145,58.9,1.0
6,2019,17495,1,7471,4,145,49.6,1.0
6,2019,17495,1,6370,4,145,58.9,1.0
5,2019,14495,1,11363,4,145,56.5,1.0
6,2019,14925,1,12987,4,150,58.9,1.0
13,2017,13500,1,23332,0,150,64.2,1.5
6,2019,17125,0,1858,4,145,50.4,1.0
13,2017,14785,1,35972,0,150,60.1,2.0
13,2019,23000,2,4601,0,150,38.7,2.0
13,2015,11850,1,30010,0,150,54.3,2.0
5,2018,9150,1,21512,4,150,65.7,1.0
13,2019,21600,0,2492,4,150,29.4,1.5
6,2018,18995,1,6317,4,145,41.5,2.0
12,2017,7595,1,29349,4,145,57.7,1.2
13,2017,16995,1,35966,0,145,54.3,2.0
12,2018,9295,1,17537,4,145,47.9,1.2
13,2018,17295,1,24814,0,145,60.1,2.0
13,2018,15495,1,20595,0,145,54.3,2.0
6,2017,10795,1,24161,4,145,61.4,1.0
5,2015,7995,1,17469,4,30,54.3,1.2
6,2018,11695,1,7788,4,145,61.4,1.0
6,2017,9995,1,32187,4,145,61.4,1.0
6,2018,15495,1,21162,4,145,58.9,1.0
6,2018,13495,1,23111,4,145,58.9,1.0
12,2018,8995,1,26004,4,145,47.9,1.2
6,2018,12195,1,8734,4,145,61.4,1.0
5,2013,4795,1,75340,4,30,54.3,1.2
5,2018,10995,1,2359,4,150,65.7,1.0
9,2016,10495,2,24335,0,30,58.9,1.5
8,2018,20495,1,32944,0,150,56.5,2.0
6,2018,11495,1,17468,4,150,60.1,1.0
5,2017,9995,1,16279,4,150,64.2,1.1
5,2018,11495,1,15146,4,150,65.7,1.0
6,2018,11795,1,26500,4,150,60.1,1.0
12,2018,8495,1,13561,4,150,47.9,1.2
5,2017,8295,1,14200,4,145,54.3,1.2
12,2018,8995,1,11900,4,145,47.9,1.2
12,2018,9495,1,9043,4,145,47.9,1.2
5,2018,9495,1,9281,4,145,55.4,1.1
6,2019,18995,1,4710,4,145,49.6,1.0
6,2019,25995,1,13312,0,145,50.4,2.0
5,2017,8595,1,54286,4,145,65.7,1.0
5,2019,17995,1,4409,4,145,60.1,1.0
5,2019,11995,1,3239,4,145,60.1,1.0
5,2019,13495,1,9869,4,145,60.1,1.0
13,2017,15295,1,11559,0,150,60.1,2.0
13,2019,18695,1,6308,0,150,38.2,2.0
3,2017,19495,2,48791,0,150,47.9,2.0
13,2019,19995,1,2790,4,150,35.3,1.5
5,2018,10995,1,8979,4,150,65.7,1.0
5,2018,10495,1,21092,4,150,58.9,1.0
6,2018,12995,1,21950,4,150,57.7,1.0
6,2013,5995,1,63784,4,30,56.5,1.0
5,2019,12495,1,5502,4,150,58.9,1.0
14,2017,12995,1,30507,0,150,64.2,2.0
5,2016,6499,1,41149,4,125,54.3,1.2
6,2018,12699,1,21442,4,145,57.7,1.0
6,2017,15499,1,38688,0,150,67.3,2.0
5,2019,16299,1,2278,4,150,60.1,1.0
5,2018,11899,1,13950,4,150,65.7,1.0
5,2017,9699,1,10861,4,150,65.7,1.0
6,2018,12199,1,14766,4,145,60.1,1.0
2,2018,14799,1,11494,4,145,54.3,1.0
6,2018,14499,1,11997,0,145,80.7,1.5
13,2017,15999,1,19718,0,145,60.1,2.0
13,2017,16295,1,24000,0,150,60.1,2.0
5,2017,7995,1,31981,4,150,54.3,1.2
13,2017,15495,1,20495,0,150,60.1,2.0
13,2017,16395,1,24759,0,150,64.2,1.5
5,2017,10695,1,24153,4,150,65.7,1.0
2,2018,10995,1,10992,4,150,52.3,1.0
5,2017,7895,1,10300,4,150,54.3,1.2
5,2018,11795,1,10872,4,150,65.7,1.0
21,2019,23995,0,6020,0,150,31.7,2.0
6,2019,15495,1,12583,4,150,60.1,1.0
2,2018,13799,1,12642,4,145,54.3,1.0
13,2017,14999,2,21507,0,125,58.9,1.5
5,2014,7299,1,33458,4,0,65.7,1.0
13,2019,19795,1,12963,0,145,39.2,2.0
6,2015,8495,1,33012,4,20,60.1,1.0
13,2018,17399,1,11447,0,145,54.3,2.0
5,2018,11399,1,8804,4,145,65.7,1.0
13,2015,13699,1,45180,0,145,54.3,2.0
13,2017,14299,1,21469,0,30,64.2,1.5
14,2017,14999,2,44097,0,145,58.9,2.0
13,2017,16399,1,17921,4,145,45.6,1.5
5,2018,11999,1,9224,4,145,57.7,1.0
14,2017,14999,1,21751,0,145,65.7,2.0
5,2013,6999,1,39580,4,0,65.7,1.0
6,2018,11795,1,17995,4,145,61.4,1.0
6,2018,12295,1,13500,4,145,60.1,1.0
5,2018,8995,1,36000,4,145,64.2,1.1
13,2017,16495,2,24123,0,145,54.3,2.0
5,2018,12295,1,11542,4,145,65.7,1.0
5,2018,9795,1,22690,4,145,64.2,1.1
5,2018,12495,1,13097,4,145,56.5,1.0
5,2018,13695,1,10856,4,145,58.9,1.0
5,2018,11695,1,12487,4,145,65.7,1.0
13,2017,17995,1,32030,0,145,54.3,2.0
6,2017,11499,1,11091,4,145,60.1,1.0
5,2016,12599,1,12531,4,145,47.9,1.6
5,2017,11999,1,27616,4,145,47.9,1.6
5,2018,12499,2,14773,4,145,54.3,1.0
6,2017,10999,1,25331,4,145,60.1,1.0
13,2015,9499,1,67947,0,125,60.1,2.0
5,2018,11699,1,16175,4,145,65.7,1.0
6,2018,13870,1,9446,4,145,58.9,1.0
6,2018,11640,1,29546,4,150,57.7,1.0
5,2018,9445,0,63803,4,145,48.7,1.0
13,2018,14199,0,24694,0,145,58.9,1.5
13,2016,15699,1,22705,0,125,60.1,2.0
13,2019,23199,2,11194,0,145,38.7,2.0
5,2016,9199,1,31021,4,0,65.7,1.0
5,2017,8991,1,16081,4,145,54.3,1.2
5,2018,13491,2,3531,4,145,48.7,1.0
5,2014,8295,1,50496,4,145,47.9,1.6
2,2019,15995,1,4357,4,145,53.3,1.0
13,2018,19333,2,13940,0,145,58.9,1.5
5,2018,13991,1,13456,4,145,62.8,1.0
6,2018,13289,1,22058,4,145,57.7,1.0
6,2018,11689,1,20827,4,145,60.1,1.0
6,2018,13491,1,15919,4,145,57.7,1.0
1,2016,10495,1,10495,0,20,68.9,1.5
5,2018,11180,1,17373,4,145,56.5,1.0
5,2017,9690,1,52204,4,145,65.7,1.0
6,2017,11695,2,22804,4,125,51.4,1.0
6,2016,10795,2,2903,4,160,44.8,1.6
18,2016,12795,1,50691,0,125,56.5,2.0
13,2017,14000,0,14722,4,235,38.2,1.5
5,2017,10000,1,15438,4,145,65.7,1.0
18,2016,16699,2,26889,0,125,52.3,2.0
18,2016,19499,0,27119,4,260,35.8,2.0
5,2017,7299,1,45688,4,0,65.7,1.0
5,2017,10499,1,18077,4,145,62.8,1.0
1,2017,10699,1,27299,4,30,55.4,1.0
5,2014,6995,1,51176,4,0,65.7,1.0
5,2018,12995,1,14806,4,150,62.8,1.0
5,2018,10795,1,19901,4,150,65.7,1.0
13,2018,18491,1,28694,0,150,39.2,2.0
5,2017,11991,1,11846,4,0,65.7,1.0
5,2017,10495,1,18085,4,150,65.7,1.0
2,2018,15491,1,6865,0,145,58.9,1.5
5,2018,10999,1,8968,4,145,55.4,1.1
1,2016,10491,1,24267,0,20,68.9,1.5
5,2019,13889,1,8653,4,145,58.9,1.0
6,2015,9390,2,16370,4,160,44.8,1.6
5,2017,8902,1,19043,4,0,65.7,1.0
13,2017,16490,0,12812,4,235,38.2,1.5
13,2017,15500,1,21394,0,145,60.1,2.0
5,2017,9491,1,19447,4,145,65.7,1.0
5,2014,6491,1,36677,4,30,54.3,1.2
6,2018,11795,1,20611,4,150,61.4,1.0
5,2018,11995,1,17729,4,150,65.7,1.0
5,2017,9795,1,27806,4,150,65.7,1.0
6,2017,10689,1,26058,0,145,74.3,1.5
5,2018,11885,1,11542,4,145,56.5,1.0
3,2017,21333,1,9975,0,145,48.7,2.0
13,2015,13250,1,32748,0,145,54.3,2.0
6,2018,20991,1,6833,4,145,41.5,2.0
13,2017,18491,0,24801,0,145,54.3,2.0
3,2017,19999,1,22922,0,160,48.7,2.0
2,2017,11500,1,10126,4,145,52.3,1.0
13,2017,17595,2,18066,0,145,54.3,2.0
5,2018,10150,1,7316,4,145,65.7,1.0
2,2019,16491,1,6500,4,145,51.4,1.0
12,2017,8495,1,8887,4,145,57.7,1.2
13,2018,16222,1,17036,0,145,60.1,2.0
0,2014,6995,1,17441,0,20,68.9,1.5
2,2018,14250,1,11487,4,145,54.3,1.0
6,2019,17389,0,10898,4,145,42.8,1.0
2,2019,16666,1,6378,4,145,51.4,1.0
12,2019,9991,1,7694,4,145,47.9,1.2
2,2017,10333,1,14219,4,145,52.3,1.0
5,2018,10795,1,10266,4,145,55.4,1.1
6,2018,18689,1,14277,0,145,67.3,2.0
6,2018,12791,1,16565,4,145,60.1,1.0
0,2017,9495,1,32442,4,145,55.4,1.0
18,2017,19491,1,10908,0,125,56.5,2.0
11,2016,5666,1,30225,4,30,57.7,1.2
6,2018,13150,2,14346,4,145,51.4,1.0
13,2019,21222,1,9000,0,145,39.2,2.0
12,2018,8888,1,25000,4,145,47.9,1.2
5,2019,14888,1,6000,4,145,58.9,1.0
5,2019,13333,1,11906,4,145,58.9,1.0
2,2018,16333,1,3469,4,145,51.4,1.0
1,2017,10995,2,16750,0,125,58.9,2.0
13,2018,19000,1,17011,0,145,54.3,2.0
0,2016,9995,2,17900,4,160,44.1,1.6
18,2016,16479,0,31766,0,145,52.3,2.0
6,2019,17991,1,6682,4,145,48.7,1.0
6,2018,16000,1,12898,0,145,74.3,1.5
6,2018,19444,0,8000,0,145,64.2,2.0
18,2019,25991,1,8158,0,145,54.3,2.0
12,2019,10795,1,4777,4,145,43.5,1.2
6,2019,20795,0,7000,0,145,64.2,2.0
12,2019,9795,1,6500,4,145,47.9,1.2
5,2018,10491,1,14128,4,145,55.4,1.1
5,2018,10795,1,13597,4,145,55.4,1.1
5,2017,14295,1,15699,4,145,47.9,1.6
13,2018,16789,1,26956,4,145,45.6,1.5
5,2018,10679,1,9820,4,150,58.9,1.0
13,2017,18491,2,24801,0,145,54.3,2.0
14,2016,11491,1,47224,0,0,74.3,1.5
6,2016,9270,1,16327,0,0,83.1,1.5
5,2013,6820,1,38641,4,0,65.7,1.0
6,2013,6370,1,50223,4,30,56.5,1.0
8,2016,16170,1,45973,0,125,56.5,2.0
14,2016,10130,1,55413,0,30,64.2,2.0
6,2018,13441,1,16117,0,150,74.3,1.5
6,2015,7141,1,67680,0,20,67.3,1.6
6,2015,7660,1,45878,0,0,74.3,1.5
5,2015,7641,1,22480,4,0,65.7,1.0
13,2016,12490,2,39621,0,145,52.3,2.0
5,2017,10750,0,11108,4,0,57.7,1.0
2,2017,10240,1,32399,4,125,52.3,1.0
5,2017,8150,1,15987,4,145,54.3,1.2
5,2017,10160,1,8525,4,0,65.7,1.0
6,2017,18900,1,12811,4,200,41.5,2.0
8,2016,15780,1,53164,0,125,56.5,2.0
1,2018,13090,0,7740,0,145,56.5,1.5
0,2014,6350,1,43550,0,20,68.9,1.5
5,2017,9350,1,38720,4,20,62.8,1.0
5,2016,10940,2,8833,4,0,57.7,1.0
2,2019,17590,2,1576,4,145,45.6,1.0
6,2018,17997,1,15336,4,145,41.5,2.0
5,2017,7490,1,53786,4,0,65.7,1.0
2,2017,9200,1,17166,4,125,52.3,1.0
13,2017,16507,1,21184,0,145,54.3,2.0
5,2017,11350,1,3833,4,150,65.7,1.0
13,2017,16991,2,16643,0,150,54.3,2.0
6,2019,18140,1,4577,0,145,61.4,1.5
13,2019,21300,2,18333,0,145,42.2,2.0
13,2019,21970,1,9455,0,145,47.9,2.0
6,2019,14491,1,7588,4,145,60.1,1.0
6,2019,15260,1,11301,4,145,60.1,1.0
6,2019,15440,1,10613,4,145,60.1,1.0
6,2019,14730,1,3803,4,145,58.9,1.0
6,2019,18910,1,11167,4,145,58.9,1.0
6,2019,13491,1,3915,4,145,60.1,1.0
6,2019,15420,1,5447,4,145,60.1,1.0
6,2019,15860,1,4265,4,145,60.1,1.0
5,2013,5840,1,60088,4,0,65.7,1.0
5,2017,10100,1,15233,4,145,65.7,1.0
13,2019,17991,1,151,0,145,38.2,2.0
1,2017,10060,1,21295,4,160,44.1,1.6
5,2017,9360,1,28789,4,20,62.8,1.0
6,2017,10750,1,6245,4,20,60.1,1.0
5,2018,10700,1,14126,4,145,65.7,1.0
12,2018,7680,1,21819,4,145,57.7,1.2
2,2018,14320,1,11912,4,145,54.3,1.0
5,2017,11740,2,20109,4,145,54.3,1.0
5,2019,12430,1,6555,4,145,58.9,1.0
6,2019,15320,1,9369,4,145,60.1,1.0
6,2016,8760,1,38113,4,20,61.4,1.0
5,2017,8020,1,44617,4,0,65.7,1.0
5,2015,8560,1,14293,4,0,65.7,1.0
6,2017,18520,1,17327,4,145,41.5,2.0
6,2019,29350,1,1617,4,145,34.5,2.3
6,2018,20370,1,13008,4,145,41.5,2.0
6,2017,19910,1,17434,4,145,41.5,2.0
5,2017,10920,1,19153,4,0,65.7,1.0
12,2019,11000,1,2000,4,145,47.9,1.2
5,2017,8400,1,24216,4,0,65.7,1.0
12,2019,10550,1,2463,4,145,47.9,1.2
12,2018,7295,1,26792,4,145,57.7,1.2
6,2019,17480,1,3314,4,145,60.1,1.0
5,2019,13140,1,2818,4,145,48.7,1.1
