person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
29.0,1,3,72363.0,8,3,9000.0,2,5.42,0.12,9.0,538,1,0
33.0,1,0,73000.0,12,3,9000.0,4,8.49,0.12,5.0,677,1,0
31.0,0,1,73079.0,7,3,9000.0,3,13.06,0.12,7.0,621,0,0
33.0,0,3,53894.0,10,0,16000.0,5,7.9,0.3,10.0,656,1,0
35.0,0,3,65971.0,16,3,9000.0,3,14.46,0.14,9.0,606,0,1
29.0,0,4,72822.0,7,3,9000.0,1,13.61,0.12,9.0,610,1,0
28.0,0,3,53829.0,7,0,8000.0,3,10.59,0.15,6.0,605,1,0
31.0,1,0,65852.0,10,3,9000.0,2,12.49,0.14,7.0,626,0,1
28.0,0,0,66951.0,8,3,9000.0,2,11.01,0.13,8.0,629,0,1
30.0,1,1,74061.0,6,3,9000.0,4,11.49,0.12,5.0,681,0,0
29.0,1,4,75558.0,4,3,9000.0,1,11.01,0.12,9.0,660,1,0
32.0,1,4,68159.0,11,3,9000.0,3,15.05,0.13,6.0,675,0,1
32.0,0,3,54177.0,10,0,3600.0,3,6.99,0.07,8.0,691,0,0
31.0,1,4,67991.0,10,3,9000.0,1,14.46,0.13,5.0,645,0,1
30.0,1,4,46615.0,7,0,10000.0,1,17.99,0.21,6.0,727,0,1
29.0,1,1,53967.0,9,0,5500.0,1,10.99,0.1,7.0,661,1,0
31.0,0,1,75588.0,10,3,9000.0,0,12.53,0.12,8.0,685,0,0
29.0,0,3,75797.0,6,3,9000.0,5,13.49,0.12,6.0,626,1,0
31.0,0,1,76227.0,8,3,9000.0,2,15.33,0.12,10.0,605,0,0
30.0,1,1,79445.0,6,3,9000.0,1,12.42,0.11,5.0,602,1,0
34.0,0,3,54153.0,9,2,10000.0,5,13.43,0.18,6.0,576,1,0
28.0,1,1,53654.0,6,0,7000.0,0,13.06,0.13,9.0,599,1,0
30.0,1,3,54004.0,6,0,6800.0,1,6.91,0.13,7.0,644,1,0
28.0,0,3,80031.0,7,3,9000.0,0,13.99,0.11,7.0,661,1,0
27.0,0,0,53710.0,6,2,2000.0,4,13.35,0.04,5.0,650,1,0
30.0,1,1,81104.0,8,3,9000.0,0,12.87,0.11,8.0,542,0,0
32.0,0,1,53619.0,13,0,15600.0,0,6.17,0.29,5.0,704,0,0
29.0,0,0,53840.0,7,0,24000.0,3,6.91,0.45,8.0,680,1,0
33.0,0,1,84962.0,8,3,9000.0,2,11.58,0.11,5.0,676,0,0
31.0,0,0,84821.0,13,3,9000.0,5,10.0,0.11,5.0,698,1,0
33.0,1,0,53836.0,13,0,5500.0,4,11.01,0.1,9.0,644,1,0
29.0,1,0,77983.0,7,3,9000.0,0,11.01,0.12,6.0,689,0,1
28.0,0,3,53729.0,10,2,7500.0,4,14.84,0.14,8.0,669,0,0
27.0,0,1,84881.0,4,3,9000.0,5,7.88,0.11,8.0,663,1,0
27.0,1,1,53885.0,6,0,5700.0,1,13.23,0.11,9.0,676,1,0
35.0,1,0,53942.0,12,0,6500.0,0,7.51,0.12,7.0,646,1,0
33.0,0,1,87174.0,12,3,9000.0,4,11.14,0.1,5.0,626,1,0
27.0,1,4,53787.0,1,0,6400.0,1,13.85,0.12,7.0,645,1,0
27.0,1,1,83946.0,3,3,9000.0,4,16.77,0.11,6.0,594,0,1
27.0,1,0,46228.0,7,0,14000.0,3,14.26,0.3,9.0,622,0,1
28.0,1,0,91096.0,4,3,9000.0,0,12.21,0.1,8.0,567,1,0
29.0,1,1,94209.0,5,3,9000.0,2,12.42,0.1,6.0,649,1,0
30.0,1,0,53807.0,8,0,11000.0,2,8.0,0.2,5.0,634,0,0
27.0,1,0,100378.0,6,3,9000.0,1,15.31,0.09,5.0,715,1,0
27.0,0,3,53722.0,5,0,7500.0,3,8.0,0.14,8.0,677,1,0
34.0,1,3,101813.0,10,3,9000.0,4,5.79,0.09,10.0,666,1,0
31.0,0,1,53477.0,11,2,17350.0,2,13.55,0.32,7.0,714,0,0
28.0,0,3,81247.0,8,3,9000.0,3,16.29,0.11,9.0,562,0,1
28.0,1,1,102726.0,3,3,9000.0,0,11.01,0.09,7.0,639,1,0
27.0,0,1,47037.0,4,0,12000.0,0,16.77,0.26,6.0,644,0,1
33.0,1,3,53675.0,10,0,9275.0,1,7.29,0.17,7.0,678,0,0
27.0,0,4,53577.0,4,0,10000.0,3,6.92,0.19,9.0,683,0,0
28.0,1,3,53745.0,6,0,6000.0,3,13.06,0.11,10.0,561,1,0
27.0,0,2,102785.0,7,3,9000.0,2,10.36,0.09,5.0,647,1,0
27.0,0,1,88943.0,5,3,9000.0,1,9.63,0.1,7.0,698,0,1
33.0,0,3,106358.0,11,3,9000.0,5,14.54,0.08,9.0,614,1,0
27.0,0,1,106563.0,4,3,9000.0,0,6.91,0.08,10.0,580,1,0
33.0,0,1,54024.0,12,0,5000.0,1,11.01,0.09,8.0,655,1,0
30.0,1,4,78426.0,7,3,9000.0,3,16.0,0.11,5.0,692,0,1
27.0,1,1,109036.0,6,3,9000.0,0,13.49,0.08,7.0,625,1,0
31.0,1,0,109173.0,11,3,9000.0,4,5.42,0.08,9.0,677,1,0
27.0,1,3,53795.0,6,0,11500.0,3,15.27,0.21,10.0,589,1,0
28.0,1,1,54012.0,3,0,4325.0,2,7.49,0.08,5.0,685,0,0
27.0,1,4,46839.0,4,0,6000.0,4,10.99,0.13,10.0,671,0,1
27.0,1,1,136196.0,3,3,9000.0,0,11.01,0.07,7.0,627,1,0
33.0,0,3,106022.0,12,3,9000.0,3,14.65,0.08,7.0,536,0,1
29.0,0,0,54311.0,8,0,5000.0,4,11.01,0.09,7.0,584,1,0
32.0,0,4,54289.0,8,0,6500.0,2,14.84,0.12,7.0,653,1,0
27.0,0,4,156795.0,5,3,9000.0,2,7.05,0.06,6.0,637,0,0
29.0,1,1,54021.0,5,0,21000.0,2,10.99,0.39,8.0,656,0,0
28.0,1,3,54433.0,6,0,6000.0,1,12.72,0.11,7.0,631,0,0
30.0,1,0,54426.0,7,0,21250.0,5,13.48,0.39,6.0,650,0,0
34.0,1,1,54400.0,9,0,9600.0,0,7.49,0.18,8.0,696,1,0
32.0,1,3,55004.0,8,2,15000.0,1,7.51,0.27,5.0,672,0,0
32.0,0,1,54270.0,7,0,6000.0,5,8.9,0.11,9.0,679,0,0
32.0,1,1,60488.0,10,3,8900.0,3,11.01,0.15,7.0,682,1,0
30.0,1,4,97050.0,7,3,8900.0,3,6.17,0.09,10.0,709,0,0
31.0,0,3,140682.0,10,3,8900.0,5,10.0,0.06,5.0,622,0,0
28.0,0,1,54300.0,5,0,10000.0,4,8.59,0.18,6.0,666,0,0
28.0,0,1,54435.0,6,0,6000.0,5,8.0,0.11,9.0,697,0,0
33.0,0,1,54370.0,10,2,20000.0,1,11.01,0.37,6.0,645,0,0
28.0,0,0,54226.0,6,0,20000.0,5,9.45,0.37,10.0,606,1,0
28.0,1,4,29376.0,1,3,8875.0,5,10.65,0.3,9.0,571,0,1
27.0,1,3,54764.0,4,2,10825.0,3,10.99,0.2,8.0,672,0,0
27.0,0,1,40416.0,8,3,8875.0,4,14.65,0.22,8.0,673,1,0
34.0,1,1,40722.0,12,3,8875.0,3,7.66,0.22,7.0,712,0,0
30.0,0,1,46541.0,7,3,8875.0,4,16.89,0.19,5.0,642,1,0
28.0,1,3,61458.0,4,3,8825.0,2,11.49,0.14,7.0,634,0,0
29.0,0,3,35111.0,3,3,8800.0,0,10.0,0.25,10.0,629,0,1
28.0,1,0,54909.0,10,2,3600.0,1,7.88,0.07,6.0,557,0,0
27.0,1,1,51320.0,7,3,8800.0,0,11.71,0.17,5.0,578,1,0
28.0,0,4,54918.0,3,0,1000.0,5,13.06,0.02,8.0,628,1,0
28.0,1,0,51377.0,7,3,8800.0,3,12.42,0.17,10.0,669,0,0
31.0,1,0,56222.0,6,3,8800.0,5,12.84,0.16,10.0,566,1,0
35.0,1,1,55956.0,10,3,8800.0,4,14.27,0.16,7.0,663,0,0
29.0,0,1,55018.0,5,0,5000.0,3,14.72,0.09,8.0,687,1,0
29.0,1,0,56448.0,6,3,8800.0,1,14.42,0.16,7.0,712,1,0
29.0,1,3,58727.0,11,3,8800.0,3,8.49,0.15,9.0,674,1,0
31.0,0,1,61138.0,7,3,8800.0,3,6.17,0.14,9.0,656,1,0
27.0,1,3,72998.0,5,3,8800.0,2,11.36,0.12,10.0,575,1,0
27.0,0,1,79149.0,4,3,8800.0,1,6.03,0.11,9.0,634,0,0
30.0,1,1,79007.0,8,3,8800.0,0,10.0,0.11,8.0,577,1,0
29.0,1,0,80191.0,11,3,8800.0,0,10.71,0.11,10.0,655,0,0
28.0,1,3,112889.0,4,3,8800.0,5,7.88,0.08,7.0,632,1,0
31.0,1,4,120780.0,11,3,8800.0,1,10.0,0.07,8.0,678,0,0
27.0,0,1,54292.0,1,3,5000.0,5,16.89,0.09,10.0,582,0,1
32.0,0,1,55089.0,12,0,7200.0,4,12.69,0.13,9.0,697,1,0
29.0,1,3,61008.0,5,3,5000.0,1,10.37,0.08,5.0,634,1,0
31.0,1,1,61088.0,4,3,5000.0,3,6.91,0.08,7.0,612,1,0
35.0,0,4,54945.0,15,2,10000.0,5,16.77,0.18,5.0,694,0,0
27.0,1,0,61222.0,4,3,5000.0,0,13.61,0.08,8.0,644,1,0
30.0,1,0,60849.0,11,3,5000.0,3,11.14,0.08,8.0,594,1,0
32.0,1,3,53838.0,5,3,5000.0,4,20.0,0.09,10.0,652,0,1
27.0,1,0,53697.0,1,3,5000.0,2,16.35,0.09,6.0,679,0,1
31.0,1,2,47943.0,7,0,4000.0,0,16.77,0.08,9.0,570,0,1
35.0,0,0,53919.0,14,3,5000.0,4,16.95,0.09,9.0,665,0,1
31.0,0,1,55297.0,8,0,12250.0,0,14.27,0.22,10.0,672,1,0
32.0,1,0,53839.0,9,3,5000.0,0,18.25,0.09,5.0,588,0,1
27.0,1,0,53728.0,2,3,5000.0,4,13.79,0.09,8.0,555,0,1
28.0,1,4,61076.0,5,3,5000.0,3,10.59,0.08,9.0,671,0,0
28.0,0,0,54789.0,5,2,10500.0,3,15.96,0.19,8.0,534,1,0
35.0,1,2,61460.0,15,3,5000.0,5,13.57,0.08,8.0,656,1,0
29.0,0,4,61793.0,7,3,5000.0,2,9.88,0.08,8.0,707,1,0
35.0,1,3,62156.0,11,3,5000.0,1,12.98,0.08,10.0,631,0,0
30.0,1,4,54901.0,10,3,5000.0,3,12.73,0.09,8.0,611,0,1
29.0,0,1,62181.0,8,3,5000.0,0,8.0,0.08,6.0,673,0,0
27.0,1,1,55359.0,6,3,5000.0,1,16.0,0.09,10.0,689,0,1
27.0,1,1,54947.0,0,2,12000.0,3,6.03,0.22,7.0,626,1,0
28.0,0,0,62365.0,8,3,5000.0,1,11.14,0.08,10.0,609,1,0
27.0,1,1,55274.0,0,0,3000.0,1,6.62,0.05,10.0,604,1,0
28.0,1,1,63514.0,1,3,5000.0,4,11.01,0.08,6.0,525,1,0
27.0,1,1,55268.0,4,0,10000.0,1,10.65,0.18,8.0,561,1,0
29.0,0,1,54613.0,5,2,10000.0,3,17.58,0.18,6.0,681,1,0
28.0,0,0,55123.0,4,0,3675.0,5,11.01,0.07,6.0,675,1,0
35.0,1,2,25251.0,11,3,8500.0,4,13.57,0.34,10.0,724,0,1
35.0,0,1,25055.0,15,3,8500.0,1,15.05,0.34,10.0,672,0,1
29.0,1,4,27361.0,5,3,8500.0,0,14.11,0.31,7.0,546,0,1
27.0,0,0,28573.0,3,3,8500.0,5,11.01,0.3,7.0,620,0,1
32.0,1,0,55011.0,9,0,8000.0,3,14.65,0.15,8.0,672,1,0
32.0,0,1,54911.0,9,0,14000.0,5,12.69,0.25,9.0,704,0,0
33.0,0,0,30857.0,11,3,8500.0,0,13.43,0.28,6.0,557,0,1
30.0,1,3,54840.0,6,0,7500.0,2,7.9,0.14,5.0,566,1,0
27.0,0,1,55338.0,9,0,5000.0,3,6.03,0.09,9.0,669,1,0
32.0,0,3,54919.0,8,0,2100.0,0,6.99,0.04,10.0,588,0,0
28.0,1,1,54955.0,4,0,8000.0,2,7.49,0.15,8.0,671,1,0
32.0,0,4,54892.0,8,0,9250.0,3,8.49,0.17,6.0,646,1,0
28.0,1,3,33441.0,6,3,8500.0,5,15.96,0.25,10.0,648,0,1
31.0,0,0,47396.0,8,0,2200.0,0,7.49,0.05,6.0,637,0,1
35.0,0,1,34802.0,14,3,8500.0,3,11.58,0.24,6.0,663,1,0
27.0,1,3,47649.0,7,0,5000.0,2,18.79,0.1,6.0,620,0,1
28.0,0,4,55034.0,5,0,10000.0,0,5.99,0.18,10.0,685,0,0
32.0,1,0,54816.0,10,0,6000.0,4,7.49,0.11,6.0,673,0,0
34.0,1,3,54752.0,10,2,7000.0,5,5.42,0.13,5.0,662,0,0
28.0,1,0,38864.0,7,3,8500.0,3,16.07,0.22,10.0,670,0,1
31.0,1,0,55365.0,8,0,6000.0,5,10.99,0.11,10.0,711,1,0
27.0,0,0,55220.0,4,0,4000.0,4,6.99,0.07,7.0,668,0,0
30.0,1,4,47908.0,9,0,3000.0,2,13.99,0.06,10.0,658,0,1
28.0,0,1,40452.0,4,3,8500.0,3,13.99,0.21,9.0,670,0,0
35.0,1,4,55145.0,16,0,6000.0,5,6.99,0.11,9.0,682,1,0
27.0,0,1,45853.0,4,3,8500.0,4,10.0,0.19,10.0,552,1,0
27.0,1,0,46679.0,4,3,8500.0,1,6.99,0.18,10.0,617,0,0
29.0,0,0,54890.0,7,2,15000.0,5,11.49,0.27,8.0,627,0,0
30.0,1,0,49201.0,6,3,8500.0,3,12.53,0.17,8.0,626,1,0
30.0,1,1,49603.0,6,3,8500.0,1,12.87,0.17,7.0,664,1,0
32.0,0,4,54836.0,7,0,4800.0,1,7.49,0.09,7.0,719,1,0
27.0,1,1,51252.0,3,3,8500.0,0,9.99,0.17,8.0,550,1,0
27.0,1,0,54633.0,3,0,3450.0,4,11.99,0.06,7.0,628,1,0
28.0,1,0,55485.0,6,0,15000.0,2,15.99,0.27,8.0,674,1,0
30.0,0,0,53825.0,9,3,8500.0,1,11.36,0.16,7.0,616,1,0
33.0,1,0,55358.0,14,3,8500.0,3,10.62,0.15,6.0,620,1,0
29.0,0,0,54900.0,7,0,15000.0,4,18.49,0.27,6.0,539,1,0
30.0,1,4,55273.0,7,3,8500.0,3,11.89,0.15,7.0,626,1,0
28.0,1,0,58193.0,9,3,8500.0,1,7.88,0.15,10.0,655,1,0
27.0,0,0,54811.0,5,0,5400.0,0,12.99,0.1,7.0,601,1,0
34.0,1,4,60941.0,10,3,8500.0,5,9.45,0.14,6.0,702,0,0
28.0,1,1,64231.0,6,3,8500.0,3,5.79,0.13,9.0,573,1,0
32.0,1,4,66263.0,10,3,8500.0,2,7.49,0.13,6.0,680,1,0
32.0,1,0,54831.0,9,0,4000.0,0,7.49,0.07,7.0,655,1,0
32.0,1,0,55144.0,10,0,6400.0,1,7.49,0.12,8.0,680,0,0
30.0,0,1,70493.0,6,3,8500.0,4,11.01,0.12,5.0,632,1,0
27.0,1,4,70693.0,2,3,8500.0,2,13.49,0.12,6.0,689,1,0
34.0,1,1,73842.0,11,3,8500.0,4,10.65,0.12,6.0,611,0,0
29.0,0,3,67038.0,7,3,8500.0,4,16.29,0.13,8.0,504,0,1
28.0,1,3,55543.0,6,0,3600.0,1,11.01,0.06,8.0,676,0,0
28.0,1,0,92036.0,4,3,8500.0,3,11.01,0.09,5.0,689,0,0
32.0,1,0,40016.0,7,3,8475.0,2,11.01,0.21,6.0,656,0,1
30.0,1,0,51396.0,8,3,8450.0,3,8.59,0.16,7.0,655,0,0
31.0,0,3,55123.0,12,0,15000.0,2,13.06,0.27,5.0,520,1,0
29.0,1,0,34836.0,5,3,8400.0,5,11.48,0.24,6.0,677,1,0
34.0,0,1,63210.0,11,3,5000.0,5,13.99,0.08,8.0,663,0,0
30.0,0,4,54726.0,9,0,4450.0,0,10.37,0.08,6.0,637,0,0
28.0,1,0,63150.0,6,3,5000.0,3,12.23,0.08,9.0,560,1,0
28.0,1,0,63835.0,6,3,5000.0,2,13.48,0.08,7.0,669,0,0
29.0,0,1,63473.0,5,3,5000.0,4,10.99,0.08,9.0,670,1,0
35.0,1,0,54965.0,17,0,7500.0,0,7.29,0.14,9.0,688,0,0
29.0,1,4,64782.0,6,3,5000.0,2,5.42,0.08,6.0,683,0,0
27.0,0,1,54978.0,6,0,5000.0,0,9.25,0.09,10.0,682,1,0
28.0,0,3,47740.0,3,0,3375.0,3,14.83,0.07,8.0,624,0,1
28.0,1,4,65140.0,6,3,5000.0,5,12.18,0.08,5.0,648,1,0
31.0,0,1,65784.0,8,3,5000.0,2,10.59,0.08,5.0,579,0,0
34.0,0,4,65906.0,12,3,5000.0,4,9.63,0.08,6.0,686,1,0
32.0,0,1,65489.0,12,3,5000.0,3,7.9,0.08,7.0,533,1,0
32.0,0,1,54718.0,8,0,5000.0,0,5.79,0.09,5.0,553,1,0
35.0,1,3,66227.0,11,3,5000.0,3,11.34,0.08,10.0,541,1,0
28.0,1,4,66839.0,6,3,5000.0,1,6.03,0.07,6.0,682,1,0
27.0,1,1,54772.0,0,0,6800.0,0,6.17,0.12,9.0,641,1,0
27.0,1,4,55143.0,3,0,12000.0,4,6.91,0.22,8.0,537,1,0
27.0,1,1,67153.0,2,3,5000.0,1,13.48,0.07,5.0,665,0,0
31.0,0,0,59650.0,5,3,5000.0,0,16.4,0.08,5.0,686,0,1
29.0,1,3,54954.0,8,0,4000.0,4,6.17,0.07,9.0,645,1,0
31.0,0,4,66703.0,10,3,5000.0,4,11.01,0.07,10.0,678,1,0
31.0,1,0,66623.0,10,3,5000.0,4,8.0,0.08,9.0,624,0,0
28.0,1,0,55060.0,9,0,3000.0,1,5.79,0.05,8.0,698,0,0
30.0,1,3,54890.0,5,0,8000.0,5,10.36,0.15,9.0,622,0,0
27.0,1,0,54837.0,7,0,10000.0,3,6.17,0.18,9.0,657,1,0
27.0,0,1,66785.0,5,3,5000.0,0,13.8,0.07,6.0,599,1,0
30.0,0,1,59828.0,7,3,5000.0,1,10.74,0.08,10.0,645,0,1
29.0,0,4,66652.0,7,3,5000.0,1,7.14,0.08,5.0,635,0,0
30.0,0,1,59818.0,6,3,5000.0,2,15.31,0.08,10.0,603,0,1
31.0,0,1,66709.0,13,3,5000.0,2,12.18,0.07,8.0,702,1,0
27.0,0,3,55025.0,6,2,15250.0,1,13.98,0.28,10.0,531,1,0
28.0,1,1,67063.0,3,3,5000.0,3,12.53,0.07,10.0,589,0,0
29.0,1,3,55082.0,9,2,10000.0,4,7.88,0.18,10.0,663,1,0
34.0,1,1,68097.0,10,3,5000.0,4,8.9,0.07,8.0,663,0,0
32.0,1,0,54886.0,7,0,15000.0,4,7.51,0.27,5.0,675,1,0
33.0,0,0,62018.0,11,3,5000.0,3,14.96,0.08,9.0,605,0,1
29.0,1,0,69983.0,4,3,5000.0,0,11.86,0.07,6.0,553,1,0
27.0,0,1,69792.0,6,3,5000.0,3,11.01,0.07,6.0,674,1,0
35.0,1,0,54801.0,10,0,6500.0,3,13.98,0.12,10.0,698,0,0
34.0,0,4,55002.0,11,0,5300.0,3,13.23,0.1,6.0,659,1,0
34.0,0,1,55261.0,14,0,12000.0,5,11.86,0.22,9.0,645,1,0
33.0,1,3,70425.0,14,3,5000.0,5,7.51,0.07,7.0,607,1,0
29.0,1,4,54927.0,4,0,8000.0,2,15.58,0.15,9.0,683,0,0
30.0,0,4,55174.0,8,0,2500.0,3,6.76,0.05,10.0,683,1,0
28.0,0,0,63259.0,7,3,5000.0,2,11.36,0.08,7.0,697,0,1
27.0,1,0,54934.0,8,0,3900.0,2,11.36,0.07,6.0,652,1,0
31.0,1,0,54977.0,6,0,10000.0,5,9.88,0.18,8.0,667,1,0
28.0,0,3,72050.0,7,3,5000.0,2,5.79,0.07,10.0,444,1,0
28.0,1,1,73102.0,3,3,5000.0,4,8.49,0.07,5.0,608,1,0
27.0,0,0,65827.0,1,3,5000.0,0,11.99,0.08,10.0,679,0,1
31.0,0,4,55035.0,8,0,7500.0,5,10.62,0.14,5.0,629,0,0
31.0,1,0,54861.0,9,0,2500.0,0,7.88,0.05,8.0,673,0,0
32.0,1,3,72818.0,9,3,5000.0,3,7.29,0.07,9.0,564,1,0
30.0,1,0,73086.0,7,3,5000.0,3,11.01,0.07,8.0,673,0,0
31.0,0,3,47801.0,8,0,22000.0,1,11.36,0.46,5.0,680,0,1
29.0,0,3,55231.0,7,2,6800.0,1,10.62,0.12,5.0,642,1,0
28.0,1,4,72924.0,7,3,5000.0,2,15.7,0.07,7.0,635,0,0
27.0,1,0,65927.0,4,3,5000.0,0,13.17,0.08,8.0,654,0,1
29.0,1,4,54803.0,8,0,14000.0,2,13.48,0.26,5.0,670,1,0
30.0,0,2,73176.0,9,3,5000.0,0,11.01,0.07,7.0,666,0,0
30.0,0,0,65645.0,10,3,5000.0,5,15.13,0.08,9.0,584,0,1
32.0,1,1,72921.0,9,3,5000.0,5,8.88,0.07,10.0,636,1,0
30.0,1,1,73212.0,7,3,5000.0,5,12.69,0.07,8.0,712,1,0
30.0,1,0,54859.0,9,0,3250.0,1,10.62,0.06,6.0,561,0,0
28.0,1,1,73687.0,7,3,5000.0,5,10.37,0.07,7.0,669,0,0
27.0,1,1,75397.0,5,3,5000.0,0,11.01,0.07,5.0,603,0,0
28.0,0,3,55082.0,5,2,15000.0,3,9.88,0.27,6.0,648,1,0
29.0,0,3,55206.0,10,2,20000.0,5,10.62,0.36,6.0,660,1,0
27.0,1,0,76738.0,4,3,5000.0,0,10.0,0.07,5.0,708,1,0
34.0,0,1,77438.0,11,3,5000.0,1,9.63,0.06,7.0,650,0,0
27.0,0,3,77573.0,5,3,5000.0,5,12.99,0.06,8.0,582,1,0
27.0,0,0,54757.0,2,2,3500.0,4,11.14,0.06,8.0,635,0,0
27.0,1,0,55125.0,4,0,18000.0,3,12.87,0.33,8.0,502,1,0
27.0,0,1,55350.0,5,0,12000.0,2,8.94,0.22,6.0,684,0,0
35.0,1,0,55030.0,12,0,1000.0,5,11.01,0.02,10.0,651,1,0
27.0,1,0,78686.0,8,3,5000.0,0,13.99,0.06,9.0,657,0,0
28.0,0,0,71929.0,4,3,5000.0,0,15.23,0.07,6.0,671,0,1
27.0,1,1,54726.0,4,0,4000.0,5,11.01,0.07,7.0,629,1,0
27.0,1,1,55006.0,5,0,16750.0,0,8.94,0.3,7.0,677,1,0
30.0,1,0,54864.0,7,0,10000.0,5,13.57,0.18,6.0,672,1,0
34.0,0,1,78575.0,7,3,5000.0,2,10.59,0.06,9.0,636,1,0
27.0,0,3,79991.0,3,3,5000.0,3,13.99,0.06,10.0,533,1,0
33.0,1,0,80483.0,10,3,5000.0,1,7.29,0.06,8.0,522,1,0
27.0,1,4,73008.0,5,3,5000.0,4,14.54,0.07,10.0,589,0,1
34.0,1,1,55156.0,12,0,3800.0,0,13.16,0.07,5.0,650,1,0
29.0,1,4,47768.0,8,0,10000.0,4,11.01,0.21,5.0,687,0,1
27.0,0,0,72976.0,6,3,5000.0,2,15.21,0.07,9.0,599,0,1
29.0,1,1,73054.0,11,3,5000.0,3,14.22,0.07,9.0,692,0,1
27.0,1,0,80457.0,5,3,5000.0,5,5.79,0.06,6.0,540,1,0
28.0,1,3,81729.0,4,3,5000.0,0,14.26,0.06,8.0,590,1,0
28.0,1,3,81252.0,5,3,5000.0,1,11.86,0.06,10.0,542,1,0
32.0,0,0,82764.0,10,3,5000.0,5,15.7,0.06,7.0,610,1,0
33.0,0,3,82447.0,12,3,5000.0,1,13.49,0.06,8.0,641,0,0
30.0,0,3,77228.0,7,3,5000.0,4,10.39,0.06,8.0,662,0,1
31.0,0,0,55000.0,7,0,6000.0,4,9.32,0.11,9.0,643,1,0
27.0,1,0,85141.0,7,3,5000.0,4,9.63,0.06,5.0,671,0,0
27.0,1,4,55013.0,4,2,20000.0,5,12.84,0.36,10.0,675,0,0
34.0,0,1,85345.0,13,3,5000.0,0,9.91,0.06,7.0,658,0,0
30.0,1,3,84983.0,7,3,5000.0,4,11.71,0.06,5.0,662,1,0
35.0,0,0,84618.0,13,3,5000.0,5,7.74,0.06,6.0,630,1,0
29.0,1,0,55013.0,7,0,13000.0,1,9.63,0.24,9.0,666,1,0
29.0,0,0,85055.0,7,3,5000.0,1,11.01,0.06,6.0,572,1,0
29.0,0,0,54722.0,7,2,8000.0,3,12.21,0.15,10.0,664,0,0
34.0,0,3,87662.0,11,3,5000.0,3,10.59,0.06,9.0,609,0,0
28.0,1,1,87465.0,5,3,5000.0,4,10.59,0.06,9.0,685,1,0
28.0,0,3,88008.0,3,3,5000.0,3,8.88,0.06,7.0,677,1,0
30.0,0,1,88201.0,5,3,5000.0,4,13.85,0.06,6.0,639,1,0
27.0,1,4,55032.0,5,0,12000.0,3,9.76,0.22,6.0,693,0,0
32.0,1,1,91117.0,8,3,5000.0,3,9.99,0.05,8.0,712,1,0
31.0,1,4,90957.0,8,3,5000.0,3,10.75,0.05,6.0,631,0,0
28.0,0,3,91047.0,6,3,5000.0,3,7.88,0.05,10.0,649,1,0
31.0,1,3,48195.0,6,0,12000.0,2,13.3,0.25,7.0,560,0,1
30.0,0,1,91367.0,1,3,5000.0,4,10.62,0.05,5.0,688,1,0
32.0,0,1,47813.0,8,0,2800.0,2,12.17,0.06,6.0,666,0,1
28.0,0,1,55136.0,6,0,6000.0,5,5.42,0.11,9.0,651,1,0
28.0,1,2,55043.0,4,0,10175.0,1,12.69,0.18,9.0,727,0,0
33.0,1,1,55399.0,13,0,7000.0,5,8.0,0.13,7.0,688,0,0
28.0,1,3,95109.0,8,3,5000.0,2,14.27,0.05,6.0,622,0,0
34.0,0,3,55090.0,11,0,5000.0,4,9.63,0.09,9.0,634,1,0
34.0,1,0,97037.0,10,3,5000.0,5,11.01,0.05,9.0,641,1,0
32.0,1,3,97173.0,10,3,5000.0,0,11.01,0.05,6.0,654,1,0
34.0,1,0,96600.0,15,3,5000.0,2,6.17,0.05,10.0,614,1,0
29.0,1,1,55477.0,9,0,15150.0,4,14.54,0.27,10.0,689,1,0
28.0,0,2,89523.0,7,3,5000.0,0,15.21,0.06,8.0,707,0,1
27.0,1,1,55406.0,2,0,4800.0,3,11.01,0.09,8.0,622,1,0
27.0,0,3,97097.0,1,3,5000.0,5,13.47,0.05,9.0,670,0,0
28.0,1,0,99548.0,3,3,5000.0,4,14.26,0.05,5.0,665,1,0
33.0,0,0,99258.0,10,3,5000.0,5,7.51,0.05,8.0,594,1,0
34.0,1,2,99072.0,12,3,5000.0,2,8.32,0.05,9.0,664,1,0
33.0,0,1,99647.0,13,3,5000.0,2,7.51,0.05,5.0,632,1,0
32.0,1,3,79483.0,12,3,5000.0,3,11.28,0.06,9.0,654,0,1
32.0,1,4,55807.0,10,0,18250.0,4,12.73,0.33,5.0,554,1,0
29.0,1,0,55866.0,8,0,10000.0,2,10.65,0.18,10.0,614,1,0
29.0,0,1,81475.0,7,3,5000.0,3,7.51,0.06,10.0,613,0,1
28.0,1,0,55427.0,6,2,8400.0,3,11.01,0.15,5.0,590,0,0
33.0,0,3,103074.0,11,3,5000.0,1,7.9,0.05,8.0,541,1,0
31.0,1,0,55833.0,11,0,7500.0,5,11.49,0.13,5.0,562,1,0
27.0,0,2,55999.0,7,0,5000.0,0,13.23,0.09,8.0,611,1,0
27.0,1,1,55541.0,4,2,14000.0,5,13.92,0.25,6.0,661,1,0
34.0,0,0,102814.0,12,3,5000.0,5,11.83,0.05,5.0,625,1,0
